"eventid","iyear","imonth","iday","extended","country","country_txt","provstate","city","multiple","success","attacktype1","attacktype1_txt","targtype1","targtype1_txt","target1","gname","weaptype1","weaptype1_txt","weapsubtype1_txt","weapdetail","property","propextent_txt","ishostkid"
198104030010,1981,4,3,0,61,El Salvador,Santa Ana,Metapan,0,1,2,Armed Assault,4,Military,unit,Unknown,5,Firearms,Automatic or Semi-Automatic Rifle,Automatic firearm,1,Unknown,0
198104040002,1981,4,4,0,61,El Salvador,San Salvador,San Salvador,0,1,3,Bombing/Explosion,1,Business,Agricultural machinery Distributor,Unknown,6,Explosives,Unknown Explosive Type,Explosive,1,Minor (likely < $1 million),0
198104040004,1981,4,4,0,61,El Salvador,San Salvador,San Salvador,0,1,3,Bombing/Explosion,4,Military,air base,Unknown,5,Firearms,Automatic or Semi-Automatic Rifle,Automatic firearms; Bazookas,1,,0
198104060006,1981,4,6,0,83,Guatemala,Guatemala,Guatemala City,0,1,3,Bombing/Explosion,7,Government (Diplomatic),Consol's Residence,Unknown,6,Explosives,Unknown Explosive Type,Explosive,1,,0
198104070003,1981,4,7,0,61,El Salvador,San Salvador,San Salvador,0,1,3,Bombing/Explosion,2,Government (General),"Residency, Supreme Court Justice Rafael Antonio Rodriguez",Unknown,6,Explosives,Unknown Explosive Type,Explosive,1,Minor (likely < $1 million),0
198104070005,1981,4,7,0,61,El Salvador,San Salvador,Colonia san Nicolas,0,1,2,Armed Assault,4,Military,unit,Unknown,5,Firearms,Automatic or Semi-Automatic Rifle,Automatic firearm,1,Unknown,0
198104090003,1981,4,9,0,61,El Salvador,San Salvador,Soyapango,0,1,2,Armed Assault,3,Police,unit,Farabundo Marti National Liberation Front (FMLN),5,Firearms,Automatic or Semi-Automatic Rifle,Automatic firearm,1,Unknown,0
198104110001,1981,4,11,0,83,Guatemala,Chimaltenango,Chuabajito,0,1,2,Armed Assault,14,Private Citizens & Property,Peasants,Unknown,5,Firearms,Automatic or Semi-Automatic Rifle,Automatic firearm,0,,0
198104130001,1981,4,13,0,61,El Salvador,Santa Ana,Santa Ana,0,1,1,Assassination,14,Private Citizens & Property,Teacher Ana Maria Elizabeth Palacio and cousin,Death Squad,5,Firearms,Automatic or Semi-Automatic Rifle,Automatic firearm,0,,0
198104130003,1981,4,13,0,61,El Salvador,San Salvador,San Salvador,0,1,2,Armed Assault,19,Transportation,bus drivers,Unknown,5,Firearms,Handgun,Pistol,0,,0
198104130011,1981,4,13,0,61,El Salvador,Morazan,Gotera,0,1,2,Armed Assault,4,Military,patrol,Unknown,5,Firearms,Automatic or Semi-Automatic Rifle,Automatic firearm,1,Minor (likely < $1 million),0
198104130012,1981,4,13,0,83,Guatemala,Quetzaltenango,San Simon,0,1,7,Facility/Infrastructure Attack,1,Business,Diautation,Unknown,8,Incendiary,,Incendiary,1,Minor (likely < $1 million),0
198104140001,1981,4,14,0,61,El Salvador,San Miguel,San Miguel,0,1,1,Assassination,2,Government (General),Relatives of Salvadorean Judge,Unknown,13,Unknown,,,0,,0
198104140007,1981,4,14,0,83,Guatemala,Quiche,Unknown,0,1,2,Armed Assault,4,Military,Military Unit,Unknown,5,Firearms,Automatic or Semi-Automatic Rifle,Automatic firearm,1,Unknown,0
198104150007,1981,4,15,0,83,Guatemala,Alta Verapaz,Rubelsanto,0,1,3,Bombing/Explosion,21,Utilities,ELF Aquitaine (oil plant),Unknown,6,Explosives,Unknown Explosive Type,Explosives,1,,0
198104170001,1981,4,17,0,83,Guatemala,Zacapa,Zacapa,0,1,1,Assassination,1,Business,Businessmen,Unknown,5,Firearms,Automatic or Semi-Automatic Rifle,Automatic firearm,0,,0
198104170005,1981,4,17,0,83,Guatemala,Escuintla,Escuintla,0,1,3,Bombing/Explosion,1,Business,Store,Unknown,6,Explosives,Unknown Explosive Type,Explosive,1,,0
198104180001,1981,4,18,1,83,Guatemala,Guatemala,Guatemala city,0,1,6,Hostage Taking (Kidnapping),1,Business,"Rondolfo Granai Fernandez, son",Unknown,13,Unknown,,,0,,1
198104180004,1981,4,18,0,83,Guatemala,Guatemala,Guatemala City,0,1,2,Armed Assault,7,Government (Diplomatic),Embassy,Unknown,5,Firearms,Automatic or Semi-Automatic Rifle,Automatic firearm; Gunfire,1,,0
198104190003,1981,4,19,0,83,Guatemala,Guatemala,San Juan Sacatepequez,0,1,3,Bombing/Explosion,4,Military,Three buses of Escuela Politecnica Militar*,Unknown,6,Explosives,Grenade,Grenades,1,Minor (likely < $1 million),0
198104200002,1981,4,20,0,83,Guatemala,Guatemala,Guatemala City,0,1,1,Assassination,14,Private Citizens & Property,Medical Doctor Otto Raul Letona,Revolutionary Organization of People in Arms (ORPA),13,Unknown,,,0,,0
198104200007,1981,4,20,0,61,El Salvador,Unknown,Santa Rosa de la Montana,0,1,2,Armed Assault,4,Military,unit,Unknown,5,Firearms,Automatic or Semi-Automatic Rifle,Automatic firearm,1,Unknown,0
198104200008,1981,4,20,0,83,Guatemala,Guatemala,Guatemala City,0,1,2,Armed Assault,3,Police,Presidential Guard Unit,Unknown,5,Firearms,Automatic or Semi-Automatic Rifle,Uzi,1,Unknown,0
198104210001,1981,4,21,0,83,Guatemala,,Rio Hondo,0,1,1,Assassination,3,Police,Policeman and son,Unknown,5,Firearms,Automatic or Semi-Automatic Rifle,Automatic firearm,0,,0
198104210002,1981,4,21,0,61,El Salvador,San Salvador,San Salvador,0,1,3,Bombing/Explosion,1,Business,Vieytez theater,Unknown,6,Explosives,Unknown Explosive Type,Explosive,1,Minor (likely < $1 million),0
198104210004,1981,4,21,0,61,El Salvador,Cabanas,Tejutepeque,0,1,3,Bombing/Explosion,14,Private Citizens & Property,town of Tejutepeque,Unknown,5,Firearms,Automatic or Semi-Automatic Rifle,Automatic firearm; Bazookas,1,Unknown,0
198104230001,1981,4,23,0,61,El Salvador,San Salvador,San Salvador,0,1,1,Assassination,4,Military,Former member,Unknown,5,Firearms,Handgun,Pistol,0,,0
198104230003,1981,4,23,0,61,El Salvador,San Salvador,San Salvador,0,1,1,Assassination,4,Military,Pilot,Unknown,5,Firearms,Handgun,Pistol,0,,0
198104230009,1981,4,23,0,61,El Salvador,Morazan,Jocoaitique,0,1,2,Armed Assault,14,Private Citizens & Property,town of Cojoaitique,Unknown,5,Firearms,Automatic or Semi-Automatic Rifle,Automatic firearm,1,Unknown,0
198104230010,1981,4,23,0,61,El Salvador,San Salvador,San Salvador,0,1,3,Bombing/Explosion,21,Utilities,electrical substation,Unknown,5,Firearms,Automatic or Semi-Automatic Rifle,Automatic firearm; Explosive,1,Unknown,0
198104230011,1981,4,23,0,61,El Salvador,Cuscatlan,Suchitoto,0,1,2,Armed Assault,4,Military,unit,Unknown,5,Firearms,Automatic or Semi-Automatic Rifle,Automatic firearm,1,Unknown,0
198104230012,1981,4,23,0,61,El Salvador,Morazan,Torola,0,1,2,Armed Assault,4,Military,unit,Unknown,5,Firearms,Automatic or Semi-Automatic Rifle,Automatic firearm,1,Unknown,0
198104230013,1981,4,23,0,61,El Salvador,La Libertad,Toluca,0,1,2,Armed Assault,4,Military,unit,Unknown,5,Firearms,Automatic or Semi-Automatic Rifle,Automatic firearm,1,Unknown,0
198104240001,1981,4,24,0,61,El Salvador,San Salvador,San Salvador,0,1,3,Bombing/Explosion,1,Business,Day Care Center,Unknown,6,Explosives,Unknown Explosive Type,Explosive,1,Minor (likely < $1 million),0
198104260001,1981,4,26,0,61,El Salvador,San Salvador,San Salvador,0,1,2,Armed Assault,14,Private Citizens & Property,women,Unknown,5,Firearms,Handgun,Pistol,0,,0
198104260003,1981,4,26,0,61,El Salvador,Chalatenango,Tejutla,0,1,3,Bombing/Explosion,19,Transportation,bridge,Farabundo Marti National Liberation Front (FMLN),6,Explosives,Unknown Explosive Type,Explosive,1,Minor (likely < $1 million),0
198104260006,1981,4,26,0,61,El Salvador,La Paz,Las Flores,0,1,2,Armed Assault,4,Military,unit,Unknown,5,Firearms,Automatic or Semi-Automatic Rifle,Automatic firearm,1,Unknown,0
198104260007,1981,4,26,0,61,El Salvador,Chalatenango,Arcatao,0,1,2,Armed Assault,4,Military,unit,Unknown,5,Firearms,Automatic or Semi-Automatic Rifle,Automatic firearm,1,Unknown,0
198104260008,1981,4,26,0,61,El Salvador,Chalatenango,Las Vueltas,0,1,2,Armed Assault,4,Military,unit,Unknown,5,Firearms,Automatic or Semi-Automatic Rifle,Automatic firearm,1,Unknown,0
198104270004,1981,4,27,0,61,El Salvador,Santa Ana,Santa Ana,0,1,1,Assassination,10,Journalists & Media,Radio Operator,Unknown,5,Firearms,Handgun,Pistol,0,,0
198104270008,1981,4,27,0,61,El Salvador,San Miguel,Nuevo Eden de San Juan,0,1,3,Bombing/Explosion,16,Telecommunication,Telephone lines,Unknown,6,Explosives,Unknown Explosive Type,Explosive,1,Unknown,0
198104270009,1981,4,27,0,61,El Salvador,San Miguel,Nuevo Eden de San Juan,0,1,3,Bombing/Explosion,21,Utilities,Electric Power Lines,Unknown,6,Explosives,Unknown Explosive Type,Explosive,1,Unknown,0
198104270010,1981,4,27,0,61,El Salvador,San Miguel,Nuevo Eden de San Juan,0,1,3,Bombing/Explosion,9,Food or Water Supply,water line,Unknown,6,Explosives,Unknown Explosive Type,Explosive,1,Unknown,0
198104270011,1981,4,27,0,83,Guatemala,Alta Verapaz,Unknown,0,1,3,Bombing/Explosion,21,Utilities,Oil Pipeline,Unknown,6,Explosives,Unknown Explosive Type,Explosive,1,,0
198104270017,1981,4,27,0,61,El Salvador,San Miguel,Nuevo Eden de San Juan,0,1,2,Armed Assault,4,Military,post,Unknown,5,Firearms,Automatic or Semi-Automatic Rifle,Automatic firearm,1,Unknown,0
198104270018,1981,4,27,0,61,El Salvador,Santa Ana,Santa Ana,0,1,2,Armed Assault,4,Military,HQ Second Infantry Brigade,Unknown,5,Firearms,Automatic or Semi-Automatic Rifle,Automatic firearm,1,Unknown,0
198104270019,1981,4,27,0,61,El Salvador,San Salvador,Cuscatancingo,0,1,2,Armed Assault,2,Government (General),Offices,Unknown,5,Firearms,Automatic or Semi-Automatic Rifle,Automatic firearm,1,Unknown,0
198104280001,1981,4,28,0,61,El Salvador,San Miguel,San Miguel,0,1,1,Assassination,10,Journalists & Media,Journalist Amadeo Mendizabal,Unknown,5,Firearms,Handgun,Pistol,0,,0
198104280004,1981,4,28,0,83,Guatemala,Unknown,Unknown,0,1,3,Bombing/Explosion,14,Private Citizens & Property,South and West Guatemala,Left-Wing Terrorists,6,Explosives,Unknown Explosive Type,Explosive,1,,0
198104280005,1981,4,28,0,83,Guatemala,Guatemala,Guatemala City,0,1,3,Bombing/Explosion,2,Government (General),Capital,"31 January People's Front (FP-31)",6,Explosives,Unknown Explosive Type,Explosive,1,,0
198104280006,1981,4,28,0,83,Guatemala,Guatemala,Guatemala City,0,1,2,Armed Assault,19,Transportation,"2 Public service buses","31 January People's Front (FP-31)",8,Incendiary,Molotov Cocktail/Petrol Bomb,Molotov cocktail,1,,0
198104290001,1981,4,29,0,61,El Salvador,San Salvador,San Salvador,0,1,1,Assassination,2,Government (General),Chief Carlos A. Hidalgo,Unknown,5,Firearms,Automatic or Semi-Automatic Rifle,Automatic firearm,0,,0
198104290002,1981,4,29,0,83,Guatemala,Guatemala,Guatemala City,0,1,1,Assassination,1,Business,"Jose Barrera Aguilar, 50, Director of Production",Guatemalan Labor Party (PGT),5,Firearms,Automatic or Semi-Automatic Rifle,Automatic firearm; Automatic firearm,0,,0
198104290003,1981,4,29,0,83,Guatemala,Guatemala,Guatemala city,0,1,6,Hostage Taking (Kidnapping),1,Business,"William McNew, local head",Unknown,13,Unknown,,,0,,1
198104290006,1981,4,29,0,83,Guatemala,Guatemala,Guatemala City,0,1,2,Armed Assault,14,Private Citizens & Property,Car,Unknown,8,Incendiary,,Incendiary,1,Minor (likely < $1 million),0
198104290008,1981,4,29,0,61,El Salvador,Chalatenango,El Paraiso,0,1,2,Armed Assault,4,Military,unit,Unknown,5,Firearms,Automatic or Semi-Automatic Rifle,Automatic firearm,1,Unknown,0
198104290009,1981,4,29,0,61,El Salvador,Chalatenango,Aldeita,0,1,2,Armed Assault,4,Military,unit,Unknown,5,Firearms,Automatic or Semi-Automatic Rifle,Automatic firearm,1,Unknown,0
198104290011,1981,4,29,0,83,Guatemala,Unknown,Unknown,0,1,7,Facility/Infrastructure Attack,1,Business,farm and agricultural machinery,Rebel Armed Forces of Guatemala (FAR),8,Incendiary,,Incendiary,1,Minor (likely < $1 million),0
198104300003,1981,4,30,0,83,Guatemala,Alta Verapaz,Rubelsanto,0,1,3,Bombing/Explosion,21,Utilities,Oil Pipeline(Chisato fields to Port of Matias de Galvez),Unknown,6,Explosives,Unknown Explosive Type,Explosive,1,,0
198105010002,1981,5,1,0,83,Guatemala,Guatemala,Guatemala City,0,1,7,Facility/Infrastructure Attack,1,Business,Ford Sales room,Unknown,8,Incendiary,,Incendiary,1,Minor (likely < $1 million),0
198105010007,1981,5,1,0,61,El Salvador,Morazan,Villa Rosario,0,1,2,Armed Assault,14,Private Citizens & Property,town of Villa del Rosario,Farabundo Marti National Liberation Front (FMLN),5,Firearms,Automatic or Semi-Automatic Rifle,Automatic firearm,1,Unknown,1
198105010008,1981,5,1,0,61,El Salvador,San Salvador,San Salvador,0,1,2,Armed Assault,4,Military,unit,Farabundo Marti National Liberation Front (FMLN),5,Firearms,Automatic or Semi-Automatic Rifle,Automatic firearm,1,Unknown,0
198105010009,1981,5,1,0,61,El Salvador,San Vicente,San Vicente,0,0,2,Armed Assault,10,Journalists & Media,radio station,Unknown,5,Firearms,Automatic or Semi-Automatic Rifle,Automatic firearm,1,Unknown,0
198105010010,1981,5,1,0,61,El Salvador,San Salvador,San Salvador,0,1,2,Armed Assault,1,Business,reserve bank,Unknown,5,Firearms,Automatic or Semi-Automatic Rifle,Automatic firearm,1,Minor (likely < $1 million),0
198105010011,1981,5,1,0,83,Guatemala,Guatemala,Guatemala City,0,1,2,Armed Assault,3,Police,Police Unit,Unknown,5,Firearms,Automatic or Semi-Automatic Rifle,Automatic firearm,1,Unknown,0
198105010012,1981,5,1,0,83,Guatemala,Guatemala,Guatemala City,0,1,5,Hostage Taking (Barricade Incident),10,Journalists & Media,Radio International,Unknown,5,Firearms,Automatic or Semi-Automatic Rifle,Automatic firearm,1,Unknown,1
198105010013,1981,5,1,0,83,Guatemala,Guatemala,Atlantic Highway,0,1,3,Bombing/Explosion,4,Military,Military unit,Unknown,6,Explosives,Unknown Explosive Type,Explosive,1,Minor (likely < $1 million),0
198105010014,1981,5,1,0,83,Guatemala,El Peten,Unknown,0,1,2,Armed Assault,4,Military,Military Unit,Unknown,5,Firearms,Automatic or Semi-Automatic Rifle,Automatic firearm,1,Unknown,0
198105010015,1981,5,1,0,83,Guatemala,Quiche,Unknown,0,1,2,Armed Assault,4,Military,Military Unit,Unknown,5,Firearms,Automatic or Semi-Automatic Rifle,Automatic firearm,1,Unknown,0
198105010017,1981,5,1,0,83,Guatemala,Guatemala,Guatemala City,0,1,7,Facility/Infrastructure Attack,1,Business,fuel storage and distribution plant,Guerrilla Army of the Poor (EGP),5,Firearms,Automatic or Semi-Automatic Rifle,Automatic firearm; Incendiary,1,,0
198105020001,1981,5,2,0,61,El Salvador,Cabanas,Cinquera,0,1,3,Bombing/Explosion,19,Transportation,road,Unknown,6,Explosives,Landmine,Mine,1,Unknown,0
198105030001,1981,5,3,0,83,Guatemala,Escuintla,Unknown,0,1,2,Armed Assault,14,Private Citizens & Property,workers,Death Squad,5,Firearms,Automatic or Semi-Automatic Rifle,Automatic firearm,0,,0
198105030002,1981,5,3,0,83,Guatemala,Quetzaltenango,Unknown,0,1,1,Assassination,8,Educational Institution,Professor,Death Squad,5,Firearms,Automatic or Semi-Automatic Rifle,Automatic firearm,0,,0
198105030003,1981,5,3,0,83,Guatemala,Quetzaltenango,Unknown,0,1,1,Assassination,14,Private Citizens & Property,student,Death Squad,5,Firearms,Automatic or Semi-Automatic Rifle,Automatic firearm,0,,0
198105030007,1981,5,3,0,61,El Salvador,San Salvador,San Salvador,0,1,1,Assassination,2,Government (General),"Jose Ernesto Medrano, Son",Unknown,5,Firearms,Handgun,Pistol,0,,0
198105030008,1981,5,3,0,61,El Salvador,La Union,Intipuca,0,1,3,Bombing/Explosion,16,Telecommunication,Telecomunications Offices,Farabundo Marti National Liberation Front (FMLN),6,Explosives,Unknown Explosive Type,Explosive,1,Minor (likely < $1 million),0
198105030016,1981,5,3,0,61,El Salvador,Morazan,Meanguera,0,1,2,Armed Assault,3,Police,post,Farabundo Marti National Liberation Front (FMLN),5,Firearms,Automatic or Semi-Automatic Rifle,Automatic firearm,1,Unknown,0
198105030017,1981,5,3,0,61,El Salvador,Morazan,Perquin,0,1,2,Armed Assault,3,Police,post,Farabundo Marti National Liberation Front (FMLN),5,Firearms,Automatic or Semi-Automatic Rifle,Automatic firearm,1,Unknown,0
198105030018,1981,5,3,0,61,El Salvador,Morazan,Joateca,0,1,2,Armed Assault,3,Police,post,Farabundo Marti National Liberation Front (FMLN),5,Firearms,Automatic or Semi-Automatic Rifle,Automatic firearm,1,Unknown,0
198105030019,1981,5,3,0,61,El Salvador,La Union,Intipuca,0,1,2,Armed Assault,1,Business,city offices,Farabundo Marti National Liberation Front (FMLN),5,Firearms,Automatic or Semi-Automatic Rifle,Automatic firearm,1,Unknown,0
198105030020,1981,5,3,0,61,El Salvador,Morazan,Cacaopera,0,1,2,Armed Assault,3,Police,post,Farabundo Marti National Liberation Front (FMLN),5,Firearms,Automatic or Semi-Automatic Rifle,Automatic firearm,1,Unknown,0
198105040003,1981,5,4,0,61,El Salvador,San Salvador,San Salvador,0,1,1,Assassination,2,Government (General),Former Justice Valentin Jaime,Unknown,5,Firearms,Automatic or Semi-Automatic Rifle,Automatic firearm,0,,0
198105040009,1981,5,4,0,61,El Salvador,Cabanas,Jutiapa,0,1,2,Armed Assault,4,Military,unit,Unknown,5,Firearms,Automatic or Semi-Automatic Rifle,Automatic firearm,1,Unknown,0
198105040010,1981,5,4,0,83,Guatemala,Izabal,Eximbal Nickel Plant,0,1,2,Armed Assault,1,Business,Exmibal Nickel Plant,Unknown,5,Firearms,Automatic or Semi-Automatic Rifle,Automatic firearm,1,Unknown,0
198105050001,1981,5,5,0,83,Guatemala,Guatemala,Guatemala City,0,1,1,Assassination,3,Police,Policemen,Unknown,5,Firearms,Unknown Gun Type,Firearm,0,,0
198105050004,1981,5,5,0,61,El Salvador,Chalatenango,Las Vueltas,0,1,3,Bombing/Explosion,14,Private Citizens & Property,street,Farabundo Marti National Liberation Front (FMLN),6,Explosives,Unknown Explosive Type,Explosive,1,Unknown,0
198105050005,1981,5,5,0,61,El Salvador,Chalatenango,Las Vueltas,0,1,3,Bombing/Explosion,14,Private Citizens & Property,street,Farabundo Marti National Liberation Front (FMLN),6,Explosives,Unknown Explosive Type,Explosive,1,Unknown,0
198105050006,1981,5,5,0,61,El Salvador,Chalatenango,Las Vueltas,0,1,3,Bombing/Explosion,14,Private Citizens & Property,Street,Farabundo Marti National Liberation Front (FMLN),6,Explosives,Unknown Explosive Type,Explosive,1,,0
198105050010,1981,5,5,0,61,El Salvador,Chalatenango,San Isidro Labrador,0,1,2,Armed Assault,4,Military,unit,Unknown,5,Firearms,Automatic or Semi-Automatic Rifle,Automatic firearm,1,Unknown,0
198105050011,1981,5,5,0,61,El Salvador,Chalatenango,San Antonio Los Ranchos,0,1,2,Armed Assault,14,Private Citizens & Property,town of San Antonio Los Ranchos,Unknown,5,Firearms,Automatic or Semi-Automatic Rifle,Automatic firearm,1,Unknown,1
198105050012,1981,5,5,0,83,Guatemala,San Marcos,San Pedro Sacatepequez,0,1,2,Armed Assault,4,Military,Military Unit,Unknown,5,Firearms,Automatic or Semi-Automatic Rifle,Automatic firearm,1,Unknown,0
198105060001,1981,5,6,0,61,El Salvador,Chalatenango,Chalatenango,0,1,1,Assassination,2,Government (General),Mayor Ignacio Fuentes,Unknown,5,Firearms,Handgun,Pistol,0,,0
198105060003,1981,5,6,0,61,El Salvador,Unknown,Unknown,0,1,3,Bombing/Explosion,21,Utilities,Electric Tower of Lempa River Hydroelectric Executive Commission,Other,6,Explosives,Dynamite/TNT,Dynamite,1,,0
198105070001,1981,5,7,0,83,Guatemala,Quetzaltenango,Coatepeque,0,1,1,Assassination,10,Journalists & Media,reporter Luis Bertoido Miranda,Unknown,5,Firearms,Handgun,Pistol,0,,0
198105070002,1981,5,7,0,83,Guatemala,Guatemala,Guatemala City,0,1,1,Assassination,8,Educational Institution,"Carlos Cruz Orellana, Jorge Mancio Ortiz, Oscar Bonilla*",Unknown,5,Firearms,Automatic or Semi-Automatic Rifle,Automatic firearm,0,,0
198105070004,1981,5,7,0,61,El Salvador,San Salvador,San Salvador,0,1,3,Bombing/Explosion,8,Educational Institution,Near Univ. of El Salvador,Unknown,6,Explosives,Unknown Explosive Type,Explosive,1,Minor (likely < $1 million),0
198105070005,1981,5,7,0,61,El Salvador,San Salvador,San Salvador,0,1,3,Bombing/Explosion,2,Government (General),Paseo Independencia,Unknown,6,Explosives,Unknown Explosive Type,Explosive,1,Unknown,0
198105070008,1981,5,7,0,61,El Salvador,La Libertad,Quezaltepeque,0,1,2,Armed Assault,4,Military,unit,Farabundo Marti National Liberation Front (FMLN),5,Firearms,Automatic or Semi-Automatic Rifle,Automatic firearm,1,Unknown,0
198105070009,1981,5,7,0,83,Guatemala,Guatemala,Guatemala City,0,1,3,Bombing/Explosion,3,Police,Police Unit,Unknown,6,Explosives,Grenade,Grenades,1,Unknown,0
